nr_ambs,nr_emergencias,velocidade_amb,dist_amb_emer,prioridade_emergencia,tempo_de_resposta
50,2,10,19.6468827043885,9,4.9293765408776995
50,2,14,27.65863337187866,5,5.951233338839809
50,2,14,17.0,7,3.4285714285714284
50,2,14,20.024984394500787,1,12.860712056357254
50,2,14,5.385164807134504,9,1.769309258162072
50,2,10,31.89043743820395,9,7.37808748764079
50,2,9,7.615773105863909,8,2.692394023525313
50,2,8,25.80697580112788,6,7.45174395028197
50,2,14,1.0,2,5.142857142857143
50,2,9,36.796738985948195,4,10.177053107988488
50,2,9,20.615528128088304,7,5.581228472908512
50,1,14,24.839484696748443,3,6.548497813821206
15,8,14,28.600699292150182,7,5.085814184592883
15,8,13,22.02271554554524,6,4.388110083930037
15,8,14,21.18962010041709,8,4.02708858577387
15,8,13,29.0,7,5.461538461538462
15,8,9,25.942243542145693,7,6.76494300936571
15,8,13,9.0,6,2.3846153846153846
15,8,13,16.492422502470642,8,3.5372957696108682
15,8,8,16.0312195418814,6,5.00780488547035
15,8,14,24.041630560342615,4,5.434518651477516
15,9,9,21.540659228538015,7,5.786813161897337
15,9,14,24.331050121192877,5,5.475864303027554
15,15,14,32.449961479175904,9,5.635708782739415
15,15,14,23.769728648009426,5,5.395675521144204
15,15,13,18.439088914585774,9,3.836782909936273
15,15,13,14.866068747318506,6,3.2870874995874626
15,15,8,27.018512172212592,5,8.754628043053149
15,15,8,32.2490309931942,5,10.06225774829855
15,16,14,25.45584412271571,8,4.6365491603879585
15,17,14,1.4142135623730951,5,2.2020305089104424
15,17,13,32.55764119219941,8,6.008867875722986
15,17,13,10.0,8,2.5384615384615383
15,17,14,10.0,5,3.428571428571429
15,17,14,29.154759474226502,5,6.164965639175215
15,17,9,22.847319317591726,4,7.077182070575939
15,22,14,21.02379604162864,9,4.003399434518377
15,22,14,18.027756377319946,5,4.5753937681885635
15,22,13,5.0990195135927845,8,1.7844645405527362
15,22,13,28.160255680657446,7,5.332347027793453
15,22,13,30.0,7,5.615384615384615
15,21,14,32.01562118716424,10,5.573660169594892
15,20,14,18.973665961010276,6,3.710523708715754
15,19,13,21.37755832643195,6,4.288855127143377
15,18,13,7.615773105863909,4,3.1716574009021397
15,17,13,20.615528128088304,4,5.171619712013586
15,16,14,15.652475842498529,4,4.23606797749979
15,15,14,10.0,4,3.428571428571429
15,14,13,8.0,4,3.230769230769231
15,13,13,12.806248474865697,3,4.9701920730562605
15,12,13,35.38361202590826,3,8.443632619370502
15,11,14,21.2602916254693,2,8.037184517924185
15,10,14,33.83784863137726,2,9.833978375911038
15,9,13,22.090722034374522,2,8.398572620673004
15,8,13,29.410882339705484,2,9.524751129185459
15,7,13,15.811388300841896,2,7.432521277052599
15,6,13,21.0,2,8.23076923076923
15,5,9,20.591260281974,2,9.575835618216445
15,4,9,13.0,1,12.88888888888889
15,3,9,21.18962010041709,1,14.708804466759354
15,2,14,10.44030650891055,1,11.491472358415793
15,1,8,13.416407864998739,1,13.354101966249685
51,2,14,21.93171219946131,10,4.1331017427801875
51,2,14,22.67156809750927,1,13.238795442501324
51,2,13,26.30589287593181,2,9.047060442451048
51,2,13,21.587033144922902,8,4.3210820222958315
51,2,14,12.649110640673518,1,11.807015805810503
51,2,11,12.083045973594572,4,4.196917449744468
51,2,14,31.906112267087632,1,14.558016038155376
51,2,12,13.038404810405298,8,3.173067468400883
51,2,10,31.11269837220809,8,7.222539674441618
51,2,12,17.4928556845359,10,3.91547594742265
51,2,14,21.37755832643195,4,5.053936903775993
51,2,14,29.068883707497267,2,9.15269767249961
51,2,14,23.021728866442675,5,5.28881840949181
51,2,9,24.166091947189145,6,6.370242654930921
51,2,9,26.832815729997478,2,10.962847939999438
51,2,14,23.021728866442675,10,4.28881840949181
51,2,11,21.470910553583888,7,4.903801918833434
51,2,14,12.041594578792296,1,11.720227796970327
51,2,14,24.0,2,8.428571428571429
51,2,13,30.463092423455635,3,7.6866296036085595
51,2,9,10.295630140987,8,3.2879178091082224
51,2,13,19.026297590440446,4,4.927122706221607
51,2,10,30.528675044947494,7,7.105735008989499
51,2,11,18.35755975068582,9,4.337738136488331
51,2,14,22.360679774997898,7,4.1943828249997
51,2,14,9.0,2,6.285714285714286
51,2,14,3.1622776601683795,1,10.451753951452625
51,2,8,7.280109889280518,5,3.8200274723201293
51,2,14,1.0,8,1.1428571428571428
51,2,9,30.0,2,11.666666666666668
51,2,8,13.416407864998739,3,6.354101966249685
51,2,10,26.076809620810597,1,15.215361924162119
51,2,9,23.345235059857504,5,7.187830013301667
51,2,11,23.53720459187964,6,5.279491743978117
51,2,11,19.235384061671343,3,6.497342556667517
51,2,14,2.23606797749979,2,5.31943828249997
51,2,14,36.87817782917155,6,6.268311118453078
51,2,14,29.120439557122072,4,6.160062793874582
51,2,11,18.027756377319946,10,4.277773886785445
51,1,14,7.0710678118654755,10,2.010152544552211
10,11,11,31.38470965295043,10,6.706310845990988
10,11,14,11.40175425099138,10,2.6288220358559116
10,12,11,21.633307652783937,10,4.933328664142534
10,12,9,21.93171219946131,10,5.873713822102513
10,12,14,20.248456731316587,10,3.8926366759023696
10,12,8,27.018512172212592,10,7.754628043053148
10,12,10,2.23606797749979,10,1.4472135954999579
10,12,11,15.0,7,3.727272727272727
10,12,14,9.055385138137417,7,2.2936264483053455
10,17,14,2.23606797749979,10,1.31943828249997
10,16,7,34.713109915419565,6,10.91803140440559
10,15,14,13.0,6,2.857142857142857
10,14,11,5.830951894845301,6,2.0601730717900546
10,13,11,14.317821063276353,6,3.603240193322973
10,12,14,26.92582403567252,5,5.84654629081036
10,11,11,28.071337695236398,5,7.103879580952072
10,10,10,24.758836806279895,5,6.951767361255979
10,9,11,34.058772731852805,4,8.192504133064148
10,8,9,16.0312195418814,4,5.562493231529199
10,7,14,10.63014581273465,4,3.5185922589620926
10,6,11,16.64331697709324,4,5.026057632198771
10,5,11,25.019992006393608,4,6.549089455707929
10,4,10,26.30589287593181,3,8.261178575186362
10,3,14,19.4164878389476,2,7.773783976992514
10,2,9,20.396078054371138,1,14.532461789860253
10,1,8,20.615528128088304,1,15.153882032022075
50,2,13,24.758836806279895,9,4.8090518163507525
50,2,13,29.0,5,6.461538461538462
50,2,14,17.4928556845359,9,3.498979383505129
50,2,13,27.018512172212592,1,14.156694180340399
50,2,13,18.24828759089466,4,4.80742886013764
50,2,14,6.082762530298219,4,2.8689660757568882
50,2,12,20.615528128088304,4,5.435921354681383
50,2,11,34.058772731852805,1,16.192504133064148
50,2,13,19.235384061671343,9,3.959289855641745
50,2,11,25.495097567963924,9,5.63547228508435
50,2,12,15.264337522473747,4,4.544056253745625
50,2,12,29.410882339705484,7,5.901813723284247
50,2,12,10.04987562112089,9,2.6749792701868147
50,2,13,23.021728866442675,2,8.54180444099118
50,2,10,19.026297590440446,2,8.80525951808809
50,2,13,10.04987562112089,7,2.5461347109416756
50,2,11,23.194827009486403,4,6.217241274452073
50,2,13,31.906112267087632,5,6.90863265647502
50,2,11,21.470910553583888,5,5.903801918833434
50,2,13,21.840329667841555,3,6.36005071812947
50,2,8,18.027756377319946,3,7.5069390943299865
50,2,10,26.0,4,7.2
50,2,14,1.0,3,3.142857142857143
50,2,10,30.870698080866262,2,11.174139616173253
50,2,10,25.238858928247925,7,6.047771785649585
50,2,14,30.0,2,9.285714285714285
50,2,14,1.4142135623730951,2,5.202030508910442
50,2,9,18.110770276274835,2,9.024615616949962
50,2,9,22.847319317591726,6,6.077182070575939
50,2,11,36.124783736376884,3,9.56814249752307
50,2,10,27.65863337187866,8,6.531726674375732
50,2,11,28.861739379323623,9,6.2475889780588405
50,2,14,20.808652046684813,9,3.9726645780978305
50,2,7,30.083217912982647,7,9.595205117995041
50,2,13,16.1245154965971,9,3.480694691784169
50,2,14,20.518284528683193,9,3.931183504097599
50,2,13,15.0,3,5.3076923076923075
50,2,14,14.866068747318506,3,5.123724106759786
50,2,13,38.2099463490856,1,15.878453284474707
50,2,8,21.02379604162864,6,6.25594901040716
50,2,14,34.655446902326915,5,6.950778128903845
50,2,13,11.704699910719626,3,4.800723063187634
50,2,7,23.853720883753127,9,7.815348823929464
50,2,14,9.0,10,2.2857142857142856
50,2,13,2.0,10,1.3076923076923077
50,2,13,33.28663395418648,10,6.121020608336381
50,2,14,11.313708498984761,4,3.6162440712835373
50,2,13,28.178005607210743,10,5.33507778572473
50,2,14,24.166091947189145,10,4.452298849598449
50,2,13,31.400636936215164,2,9.83086722095618
50,2,14,10.04987562112089,3,4.4356965173029845
50,2,13,18.0,4,4.769230769230769
50,1,13,29.154759474226502,1,14.485347611419462
56,2,14,22.67156809750927,7,4.238795442501324
56,2,13,28.42534080710379,6,5.373129354939045
56,2,14,31.240998703626616,2,9.462999814803801
56,2,14,15.264337522473747,2,7.180619646067678
56,2,14,8.0,5,3.142857142857143
56,2,12,29.068883707497267,5,6.844813951249544
56,2,13,12.529964086141668,10,2.9276867824833337
56,2,13,24.413111231467404,2,8.7558632663796
56,2,14,24.186773244895647,3,6.455253320699378
56,2,12,18.973665961010276,10,4.16227766016838
56,2,9,21.400934559032695,10,5.7557632353405985
56,2,11,24.08318915758459,8,5.3787616650153804
56,2,12,21.02379604162864,4,5.503966006938107
56,2,12,21.02379604162864,10,4.503966006938107
56,2,11,24.515301344262525,5,6.457327517138641
56,2,11,23.08679276123039,7,5.197598683860071
56,2,13,8.06225774829855,9,2.2403473458920846
56,2,10,12.083045973594572,7,3.4166091947189146
56,2,14,9.055385138137417,3,4.2936264483053455
56,2,11,22.02271554554524,4,6.004130099190044
56,2,10,16.15549442140351,7,4.231098884280702
56,2,11,28.231188426986208,4,7.132943350361129
56,2,14,12.727922061357855,10,2.8182745801939793
56,2,9,19.1049731745428,10,5.245549594342844
56,2,11,26.476404589747453,2,9.813891743590446
56,2,14,7.0710678118654755,7,2.010152544552211
56,2,14,13.601470508735444,8,2.9430672155336346
56,2,11,30.23243291566195,1,15.496805984665809
56,2,11,24.413111231467404,4,6.438747496630437
56,2,9,20.808652046684813,7,5.624144899263292
56,2,9,26.1725046566048,8,6.816112145912178
56,2,14,13.0,7,2.857142857142857
56,2,10,13.038404810405298,7,3.6076809620810595
56,1,9,30.528675044947494,7,7.784150009988332
44,2,13,30.870698080866262,10,5.749338166287117
44,2,14,13.601470508735444,2,6.943067215533635
44,2,13,20.09975124224178,6,4.092269421883351
44,2,14,16.55294535724685,10,3.3647064796066926
44,2,14,36.87817782917155,10,6.268311118453078
44,2,13,24.698178070456937,5,5.799719703147221
44,2,11,27.294688127912362,2,9.962670568711339
44,2,12,17.11724276862369,1,12.852873794770614
44,2,13,18.027756377319946,7,3.7735009811261455
44,2,12,11.045361017187261,8,2.8408935028645432
44,2,12,17.029386365926403,9,3.838231060987734
44,2,10,6.082762530298219,9,2.216552506059644
44,2,12,14.035668847618199,5,4.3392781412697
44,2,13,11.661903789690601,4,3.794139044567785
44,2,14,20.591260281974,7,3.9416086117105715
44,2,9,27.16615541441225,5,8.036923425424945
44,2,11,22.135943621178654,6,5.024717022032482
44,2,9,21.213203435596427,8,5.714045207910317
44,2,11,8.246211251235321,3,4.49931113658824
44,2,12,19.4164878389476,7,4.236081306491267
44,2,10,12.36931687685298,6,3.473863375370596
44,2,14,14.0,1,12.0
44,2,14,17.26267650163207,3,5.466096643090296
44,2,9,29.546573405388315,6,7.5659052011974035
44,2,10,27.313000567495326,1,15.462600113499064
44,2,14,19.4164878389476,3,5.773783976992514
44,2,11,29.5296461204668,6,6.3690265673576
44,2,8,28.30194339616981,3,10.075485849042453
44,2,14,24.041630560342615,4,5.434518651477516
44,2,9,24.698178070456937,3,8.488484015657097
44,2,14,32.2490309931942,10,5.607004427599171
44,2,14,12.649110640673518,5,3.8070158058105026
44,2,10,29.546573405388315,7,6.909314681077663
44,2,13,25.0,3,6.846153846153847
44,2,8,30.083217912982647,4,9.520804478245662
44,2,14,11.180339887498949,10,2.59719141249985
44,2,14,24.839484696748443,5,5.548497813821206
44,2,14,26.019223662515376,3,6.717031951787911
44,2,14,19.849433241279208,6,3.835633320182744
44,2,14,16.278820596099706,5,4.325545799442815
44,2,13,18.027756377319946,2,7.773500981126146
44,2,8,26.30589287593181,2,11.576473218982953
44,2,14,31.76476034853718,7,5.537822906933883
44,2,14,25.019992006393608,3,6.574284572341944
44,2,14,32.2490309931942,2,9.607004427599172
44,2,14,29.120439557122072,7,5.160062793874582
44,2,13,33.60059523282288,9,6.169322343511213
44,2,13,31.064449134018133,6,5.779146020618175
44,2,14,22.67156809750927,4,5.238795442501324
44,1,13,28.844410203711913,5,6.437601569801833
59,2,14,24.041630560342615,7,4.434518651477516
59,2,13,20.0,3,6.076923076923077
59,2,13,21.470910553583888,5,5.303217008243675
59,2,13,22.360679774997898,6,4.4401045807689075
59,2,11,19.1049731745428,6,4.473631486280508
59,2,14,0.0,1,10.0
59,2,13,13.341664064126334,4,4.052563702173282
59,2,14,34.828149534535996,1,14.975449933505143
59,2,12,37.53664875824692,10,7.256108126374486
59,2,14,33.28663395418648,10,5.75523342202664
59,2,12,29.154759474226502,8,5.85912657903775
59,2,14,19.849433241279208,7,3.835633320182744
59,2,13,3.1622776601683795,1,10.48650425541052
59,2,13,26.570660511172846,3,7.087793924795823
59,2,12,26.0,5,6.333333333333333
59,2,12,19.313207915827967,5,5.218867985971327
59,2,9,28.231188426986208,3,9.273597428219158
59,2,11,32.802438933713454,1,15.964079806129718
59,2,11,28.284271247461902,3,8.1425947722658
59,2,13,17.029386365926403,4,4.619905594757908
59,2,14,26.92582403567252,8,4.84654629081036
59,2,10,29.68164415931166,7,6.9363288318623315
59,2,14,7.280109889280518,4,3.0400156984686455
59,2,10,17.204650534085253,7,4.440930106817051
59,2,14,5.0,9,1.7142857142857144
59,2,10,16.0,8,4.2
59,2,8,14.317821063276353,4,5.579455265819089
59,2,11,22.47220505424423,9,5.085855464408042
59,2,14,1.0,4,2.142857142857143
59,2,13,26.019223662515376,9,5.0029574865408275
59,2,11,38.2099463490856,9,7.947262972561018
59,2,12,29.120439557122072,4,6.853406592853679
59,2,9,35.38361202590826,2,12.86302489464628
59,1,9,25.079872407968907,4,7.573304979548646
51,2,13,5.0,4,2.769230769230769
51,2,13,19.697715603592208,1,13.030417785168032
51,2,14,22.360679774997898,6,4.1943828249997
51,2,13,2.0,1,10.307692307692308
51,2,14,20.0,1,12.857142857142858
51,2,13,28.284271247461902,6,5.35142634576337
51,2,12,26.92582403567252,2,9.487637339278752
51,2,14,4.123105625617661,3,3.5890150893739516
51,2,12,17.029386365926403,2,7.838231060987734
51,2,14,21.2602916254693,7,4.037184517924185
51,2,12,30.528675044947494,8,6.088112507491249
51,2,14,12.0,9,2.7142857142857144
51,2,13,30.4138126514911,4,6.6790481002294
51,2,13,31.76476034853718,8,5.886886207467258
51,2,10,37.53664875824692,3,10.507329751649383
51,2,13,28.442925306655784,1,14.37583466256243
51,2,11,19.4164878389476,4,5.5302705161722905
51,2,11,32.802438933713454,5,7.964079806129718
51,2,14,21.633307652783937,6,4.0904725218262765
51,2,10,26.1725046566048,4,7.2345009313209605
51,2,13,7.0710678118654755,10,2.0878565864408425
51,2,12,31.906112267087632,7,6.317685377847939
51,2,12,10.770329614269007,6,2.7950549357115015
51,2,10,21.633307652783937,8,5.3266615305567875
51,2,11,16.0,6,3.909090909090909
51,2,12,25.942243542145693,9,5.3237072570242825
51,2,14,39.59797974644666,2,10.65685424949238
51,2,14,31.11269837220809,6,5.444671196029727
51,2,10,14.866068747318506,8,3.973213749463701
51,2,10,20.615528128088304,8,5.123105625617661
51,2,12,10.44030650891055,2,6.740051084818425
51,2,14,9.219544457292887,1,11.31707777961327
51,2,9,23.769728648009426,8,6.282161921779872
51,2,10,21.633307652783937,6,5.3266615305567875
51,2,7,18.027756377319946,10,6.150787536377128
51,2,14,28.442925306655784,10,5.063275043807969
51,2,14,10.0,1,11.428571428571429
51,2,14,12.206555615733702,4,3.743793659390529
51,1,14,13.601470508735444,1,11.943067215533635
48,2,14,21.633307652783937,5,5.0904725218262765
48,2,12,31.89043743820395,8,6.315072906367325
48,2,14,27.294688127912362,9,4.8992411611303375
48,2,14,26.1725046566048,6,4.738929236657828
48,2,14,22.360679774997898,10,4.1943828249997
48,2,14,23.021728866442675,1,13.28881840949181
48,2,13,21.540659228538015,10,4.313947573621233
48,2,13,27.313000567495326,9,5.202000087306973
48,2,14,20.808652046684813,4,4.972664578097831
48,2,10,29.120439557122072,7,6.824087911424415
48,2,11,13.601470508735444,8,3.4729946379518988
48,2,14,20.024984394500787,10,3.8607120563572552
48,2,9,25.298221281347036,8,6.621826951410452
48,2,14,9.433981132056603,8,2.3477115902938004
48,2,11,34.655446902326915,8,7.300990345877621
48,2,10,29.832867780352597,1,15.96657355607052
48,2,10,9.433981132056603,5,3.8867962264113207
48,2,8,32.01562118716424,2,13.00390529679106
48,2,14,19.6468827043885,2,7.806697529198357
48,2,14,31.38470965295043,6,5.48352995042149
48,2,14,31.064449134018133,1,14.437778447716877
48,2,13,22.80350850198276,7,4.508232077228117
48,2,10,18.027756377319946,6,4.60555127546399
48,2,10,23.08679276123039,7,5.6173585522460785
48,2,14,30.083217912982647,2,9.297602558997522
48,1,14,11.0,6,2.571428571428571
42,2,14,30.886890422961002,8,5.412412917565858
42,2,11,14.866068747318506,3,5.702921590421546
42,2,12,15.0,10,3.5
42,2,14,18.439088914585774,5,4.634155559226539
42,2,13,15.811388300841896,9,3.4325212770525995
42,2,14,22.02271554554524,7,4.1461022207921765
42,2,13,17.72004514666935,6,3.7261607917952846
42,2,13,32.7566787083184,1,15.039489032048984
42,2,10,6.708203932499369,2,6.341640786499874
42,2,13,27.0,2,9.153846153846153
42,2,13,34.828149534535996,2,10.358176851467077
42,2,14,29.546573405388315,8,5.2209390579126165
42,2,14,5.830951894845301,3,3.832993127835043
42,2,13,22.80350850198276,1,13.508232077228117
42,2,9,24.351591323771842,4,7.411464738615965
42,2,11,35.608987629529715,10,7.474361387187221
42,2,14,16.492422502470642,9,3.356060357495806
42,2,14,13.416407864998739,3,4.91662969499982
42,2,14,19.0,9,3.7142857142857144
42,2,14,16.1245154965971,3,5.303502213799586
42,2,12,26.076809620810597,8,5.346134936801766
42,2,12,26.019223662515376,1,14.336537277085895
42,2,14,23.430749027719962,6,4.347249861102852
42,2,11,21.18962010041709,6,4.852658200075835
42,2,14,17.08800749063506,6,3.44114392723358
42,2,10,27.294688127912362,2,10.458937625582472
42,2,14,19.6468827043885,10,3.806697529198357
42,2,14,24.698178070456937,10,4.52831115292242
42,2,9,25.632011235952593,4,7.696002496878354
42,2,14,6.324555320336759,5,2.9035079029052513
42,2,14,21.213203435596427,4,5.030457633656632
42,2,14,13.892443989449804,2,6.9846348556356865
42,2,14,25.079872407968907,8,4.58283891542413
42,2,14,28.653097563788805,5,6.093299651969829
42,2,9,25.179356624028344,3,8.59541258311741
42,2,14,6.082762530298219,3,3.8689660757568882
42,2,14,15.811388300841896,10,3.2587697572631282
42,2,14,22.80350850198276,5,5.257644071711823
42,2,13,6.4031242374328485,1,10.98509603652813
42,2,8,36.124783736376884,10,10.031195934094221
42,2,14,31.38470965295043,1,14.48352995042149
42,2,14,30.4138126514911,3,7.344830378784443
42,2,14,18.384776310850235,8,3.626396615835748
42,2,14,8.06225774829855,5,3.151751106899793
42,2,14,20.615528128088304,9,3.9450754468697578
42,2,13,16.0312195418814,7,3.4663414679817537
